2020-04-23 03:03:49 install libglib2.0-0:amd64 <none> 2.58.3-2+deb10u2
2020-04-23 03:03:49 status half-installed libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-04-23 03:03:49 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-04-23 03:03:49 install libicu-dev:amd64 <none> 63.1-6+deb10u1
2020-04-23 03:03:49 status half-installed libicu-dev:amd64 63.1-6+deb10u1
2020-04-23 03:03:50 status unpacked libicu-dev:amd64 63.1-6+deb10u1
2020-04-23 03:03:50 install libjansson4:amd64 <none> 2.12-1
2020-04-23 03:03:50 status half-installed libjansson4:amd64 2.12-1
2020-04-23 03:03:50 status unpacked libjansson4:amd64 2.12-1
2020-04-23 03:03:50 install libjansson-dev:amd64 <none> 2.12-1
2020-04-23 03:03:50 status half-installed libjansson-dev:amd64 2.12-1
2020-04-23 03:03:50 status unpacked libjansson-dev:amd64 2.12-1
2020-04-23 03:03:51 install liblua5.2-0:amd64 <none> 5.2.4-1.1+b2
2020-04-23 03:03:51 status half-installed liblua5.2-0:amd64 5.2.4-1.1+b2
2020-04-23 03:03:51 status unpacked liblua5.2-0:amd64 5.2.4-1.1+b2
2020-04-23 03:03:51 install libncurses6:amd64 <none> 6.1+20181013-2+deb10u2
2020-04-23 03:03:51 status half-installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:51 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:51 install libncurses-dev:amd64 <none> 6.1+20181013-2+deb10u2
2020-04-23 03:03:51 status half-installed libncurses-dev:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:51 status unpacked libncurses-dev:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:51 install libreadline-dev:amd64 <none> 7.0-5
2020-04-23 03:03:51 status half-installed libreadline-dev:amd64 7.0-5
2020-04-23 03:03:51 status unpacked libreadline-dev:amd64 7.0-5
2020-04-23 03:03:51 install liblua5.2-dev:amd64 <none> 5.2.4-1.1+b2
2020-04-23 03:03:51 status half-installed liblua5.2-dev:amd64 5.2.4-1.1+b2
2020-04-23 03:03:51 status unpacked liblua5.2-dev:amd64 5.2.4-1.1+b2
2020-04-23 03:03:51 install pkg-config:amd64 <none> 0.29-6
2020-04-23 03:03:51 status half-installed pkg-config:amd64 0.29-6
2020-04-23 03:03:51 status unpacked pkg-config:amd64 0.29-6
2020-04-23 03:03:51 install libnghttp2-dev:amd64 <none> 1.36.0-2+deb10u1
2020-04-23 03:03:51 status half-installed libnghttp2-dev:amd64 1.36.0-2+deb10u1
2020-04-23 03:03:51 status unpacked libnghttp2-dev:amd64 1.36.0-2+deb10u1
2020-04-23 03:03:51 install libpcre16-3:amd64 <none> 2:8.39-12
2020-04-23 03:03:51 status half-installed libpcre16-3:amd64 2:8.39-12
2020-04-23 03:03:51 status unpacked libpcre16-3:amd64 2:8.39-12
2020-04-23 03:03:51 install libpcre32-3:amd64 <none> 2:8.39-12
2020-04-23 03:03:51 status half-installed libpcre32-3:amd64 2:8.39-12
2020-04-23 03:03:51 status unpacked libpcre32-3:amd64 2:8.39-12
2020-04-23 03:03:51 install libpcrecpp0v5:amd64 <none> 2:8.39-12
2020-04-23 03:03:51 status half-installed libpcrecpp0v5:amd64 2:8.39-12
2020-04-23 03:03:51 status unpacked libpcrecpp0v5:amd64 2:8.39-12
2020-04-23 03:03:51 install libpcre3-dev:amd64 <none> 2:8.39-12
2020-04-23 03:03:51 status half-installed libpcre3-dev:amd64 2:8.39-12
2020-04-23 03:03:51 status unpacked libpcre3-dev:amd64 2:8.39-12
2020-04-23 03:03:51 install libssl-dev:amd64 <none> 1.1.1d-0+deb10u3
2020-04-23 03:03:51 status half-installed libssl-dev:amd64 1.1.1d-0+deb10u3
2020-04-23 03:03:52 status unpacked libssl-dev:amd64 1.1.1d-0+deb10u3
2020-04-23 03:03:52 install libxml2:amd64 <none> 2.9.4+dfsg1-7+b3
2020-04-23 03:03:52 status half-installed libxml2:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:52 status unpacked libxml2:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:52 install libxml2-dev:amd64 <none> 2.9.4+dfsg1-7+b3
2020-04-23 03:03:52 status half-installed libxml2-dev:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:52 status unpacked libxml2-dev:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:52 install zlib1g-dev:amd64 <none> 1:1.2.11.dfsg-1
2020-04-23 03:03:52 status half-installed zlib1g-dev:amd64 1:1.2.11.dfsg-1
2020-04-23 03:03:52 status unpacked zlib1g-dev:amd64 1:1.2.11.dfsg-1
2020-04-23 03:03:52 startup packages configure
2020-04-23 03:03:52 configure perl-modules-5.28:all 5.28.1-6 <none>
2020-04-23 03:03:52 status unpacked perl-modules-5.28:all 5.28.1-6
2020-04-23 03:03:52 status half-configured perl-modules-5.28:all 5.28.1-6
2020-04-23 03:03:52 status installed perl-modules-5.28:all 5.28.1-6
2020-04-23 03:03:52 configure libksba8:amd64 1.3.5-2 <none>
2020-04-23 03:03:52 status unpacked libksba8:amd64 1.3.5-2
2020-04-23 03:03:52 status half-configured libksba8:amd64 1.3.5-2
2020-04-23 03:03:52 status installed libksba8:amd64 1.3.5-2
2020-04-23 03:03:52 configure libpcrecpp0v5:amd64 2:8.39-12 <none>
2020-04-23 03:03:52 status unpacked libpcrecpp0v5:amd64 2:8.39-12
2020-04-23 03:03:52 status half-configured libpcrecpp0v5:amd64 2:8.39-12
2020-04-23 03:03:52 status installed libpcrecpp0v5:amd64 2:8.39-12
2020-04-23 03:03:52 configure lsb-base:all 10.2019051400 <none>
2020-04-23 03:03:52 status unpacked lsb-base:all 10.2019051400
2020-04-23 03:03:52 status half-configured lsb-base:all 10.2019051400
2020-04-23 03:03:52 status installed lsb-base:all 10.2019051400
2020-04-23 03:03:52 configure libkeyutils1:amd64 1.6-6 <none>
2020-04-23 03:03:52 status unpacked libkeyutils1:amd64 1.6-6
2020-04-23 03:03:52 status half-configured libkeyutils1:amd64 1.6-6
2020-04-23 03:03:52 status installed libkeyutils1:amd64 1.6-6
2020-04-23 03:03:52 configure libpsl5:amd64 0.20.2-2 <none>
2020-04-23 03:03:52 status unpacked libpsl5:amd64 0.20.2-2
2020-04-23 03:03:52 status half-configured libpsl5:amd64 0.20.2-2
2020-04-23 03:03:52 status installed libpsl5:amd64 0.20.2-2
2020-04-23 03:03:52 configure libpcre16-3:amd64 2:8.39-12 <none>
2020-04-23 03:03:52 status unpacked libpcre16-3:amd64 2:8.39-12
2020-04-23 03:03:52 status half-configured libpcre16-3:amd64 2:8.39-12
2020-04-23 03:03:52 status installed libpcre16-3:amd64 2:8.39-12
2020-04-23 03:03:52 configure libglib2.0-0:amd64 2.58.3-2+deb10u2 <none>
2020-04-23 03:03:52 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-04-23 03:03:52 status half-configured libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-04-23 03:03:52 status installed libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-04-23 03:03:52 configure libbrotli1:amd64 1.0.7-2 <none>
2020-04-23 03:03:52 status unpacked libbrotli1:amd64 1.0.7-2
2020-04-23 03:03:52 status half-configured libbrotli1:amd64 1.0.7-2
2020-04-23 03:03:52 status installed libbrotli1:amd64 1.0.7-2
2020-04-23 03:03:52 configure libsqlite3-0:amd64 3.27.2-3 <none>
2020-04-23 03:03:52 status unpacked libsqlite3-0:amd64 3.27.2-3
2020-04-23 03:03:52 status half-configured libsqlite3-0:amd64 3.27.2-3
2020-04-23 03:03:52 status installed libsqlite3-0:amd64 3.27.2-3
2020-04-23 03:03:52 configure binutils-common:amd64 2.31.1-16 <none>
2020-04-23 03:03:52 status unpacked binutils-common:amd64 2.31.1-16
2020-04-23 03:03:52 status half-configured binutils-common:amd64 2.31.1-16
2020-04-23 03:03:52 status installed binutils-common:amd64 2.31.1-16
2020-04-23 03:03:52 configure libnghttp2-14:amd64 1.36.0-2+deb10u1 <none>
2020-04-23 03:03:52 status unpacked libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-04-23 03:03:52 status half-configured libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-04-23 03:03:52 status installed libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-04-23 03:03:52 configure libnpth0:amd64 1.6-1 <none>
2020-04-23 03:03:52 status unpacked libnpth0:amd64 1.6-1
2020-04-23 03:03:52 status half-configured libnpth0:amd64 1.6-1
2020-04-23 03:03:52 status installed libnpth0:amd64 1.6-1
2020-04-23 03:03:52 configure libassuan0:amd64 2.5.2-1 <none>
2020-04-23 03:03:52 status unpacked libassuan0:amd64 2.5.2-1
2020-04-23 03:03:52 status half-configured libassuan0:amd64 2.5.2-1
2020-04-23 03:03:52 status installed libassuan0:amd64 2.5.2-1
2020-04-23 03:03:52 configure libgomp1:amd64 8.3.0-6 <none>
2020-04-23 03:03:52 status unpacked libgomp1:amd64 8.3.0-6
2020-04-23 03:03:52 status half-configured libgomp1:amd64 8.3.0-6
2020-04-23 03:03:52 status installed libgomp1:amd64 8.3.0-6
2020-04-23 03:03:52 configure bzip2:amd64 1.0.6-9.2~deb10u1 <none>
2020-04-23 03:03:52 status unpacked bzip2:amd64 1.0.6-9.2~deb10u1
2020-04-23 03:03:52 status half-configured bzip2:amd64 1.0.6-9.2~deb10u1
2020-04-23 03:03:52 status installed bzip2:amd64 1.0.6-9.2~deb10u1
2020-04-23 03:03:52 configure libicu63:amd64 63.1-6+deb10u1 <none>
2020-04-23 03:03:52 status unpacked libicu63:amd64 63.1-6+deb10u1
2020-04-23 03:03:52 status half-configured libicu63:amd64 63.1-6+deb10u1
2020-04-23 03:03:52 status installed libicu63:amd64 63.1-6+deb10u1
2020-04-23 03:03:52 configure libjansson4:amd64 2.12-1 <none>
2020-04-23 03:03:52 status unpacked libjansson4:amd64 2.12-1
2020-04-23 03:03:52 status half-configured libjansson4:amd64 2.12-1
2020-04-23 03:03:52 status installed libjansson4:amd64 2.12-1
2020-04-23 03:03:52 configure libkrb5support0:amd64 1.17-3 <none>
2020-04-23 03:03:52 status unpacked libkrb5support0:amd64 1.17-3
2020-04-23 03:03:52 status half-configured libkrb5support0:amd64 1.17-3
2020-04-23 03:03:52 status installed libkrb5support0:amd64 1.17-3
2020-04-23 03:03:52 configure libasan5:amd64 8.3.0-6 <none>
2020-04-23 03:03:52 status unpacked libasan5:amd64 8.3.0-6
2020-04-23 03:03:52 status half-configured libasan5:amd64 8.3.0-6
2020-04-23 03:03:52 status installed libasan5:amd64 8.3.0-6
2020-04-23 03:03:52 configure make:amd64 4.2.1-1.2 <none>
2020-04-23 03:03:52 status unpacked make:amd64 4.2.1-1.2
2020-04-23 03:03:52 status half-configured make:amd64 4.2.1-1.2
2020-04-23 03:03:52 status installed make:amd64 4.2.1-1.2
2020-04-23 03:03:52 configure libmpfr6:amd64 4.0.2-1 <none>
2020-04-23 03:03:52 status unpacked libmpfr6:amd64 4.0.2-1
2020-04-23 03:03:52 status half-configured libmpfr6:amd64 4.0.2-1
2020-04-23 03:03:52 status installed libmpfr6:amd64 4.0.2-1
2020-04-23 03:03:52 configure gnupg-l10n:all 2.2.12-1+deb10u1 <none>
2020-04-23 03:03:52 status unpacked gnupg-l10n:all 2.2.12-1+deb10u1
2020-04-23 03:03:52 status half-configured gnupg-l10n:all 2.2.12-1+deb10u1
2020-04-23 03:03:52 status installed gnupg-l10n:all 2.2.12-1+deb10u1
2020-04-23 03:03:52 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2 <none>
2020-04-23 03:03:52 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-04-23 03:03:52 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-04-23 03:03:52 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-04-23 03:03:52 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2020-04-23 03:03:52 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:52 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:52 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:52 configure xz-utils:amd64 5.2.4-1 <none>
2020-04-23 03:03:52 status unpacked xz-utils:amd64 5.2.4-1
2020-04-23 03:03:52 status half-configured xz-utils:amd64 5.2.4-1
2020-04-23 03:03:52 status installed xz-utils:amd64 5.2.4-1
2020-04-23 03:03:52 configure libquadmath0:amd64 8.3.0-6 <none>
2020-04-23 03:03:52 status unpacked libquadmath0:amd64 8.3.0-6
2020-04-23 03:03:52 status half-configured libquadmath0:amd64 8.3.0-6
2020-04-23 03:03:52 status installed libquadmath0:amd64 8.3.0-6
2020-04-23 03:03:52 configure libssl-dev:amd64 1.1.1d-0+deb10u3 <none>
2020-04-23 03:03:52 status unpacked libssl-dev:amd64 1.1.1d-0+deb10u3
2020-04-23 03:03:52 status half-configured libssl-dev:amd64 1.1.1d-0+deb10u3
2020-04-23 03:03:52 status installed libssl-dev:amd64 1.1.1d-0+deb10u3
2020-04-23 03:03:52 configure libpcre32-3:amd64 2:8.39-12 <none>
2020-04-23 03:03:52 status unpacked libpcre32-3:amd64 2:8.39-12
2020-04-23 03:03:52 status half-configured libpcre32-3:amd64 2:8.39-12
2020-04-23 03:03:52 status installed libpcre32-3:amd64 2:8.39-12
2020-04-23 03:03:52 configure libmpc3:amd64 1.1.0-1 <none>
2020-04-23 03:03:52 status unpacked libmpc3:amd64 1.1.0-1
2020-04-23 03:03:52 status half-configured libmpc3:amd64 1.1.0-1
2020-04-23 03:03:52 status installed libmpc3:amd64 1.1.0-1
2020-04-23 03:03:52 configure libatomic1:amd64 8.3.0-6 <none>
2020-04-23 03:03:52 status unpacked libatomic1:amd64 8.3.0-6
2020-04-23 03:03:52 status half-configured libatomic1:amd64 8.3.0-6
2020-04-23 03:03:52 status installed libatomic1:amd64 8.3.0-6
2020-04-23 03:03:52 configure patch:amd64 2.7.6-3+deb10u1 <none>
2020-04-23 03:03:52 status unpacked patch:amd64 2.7.6-3+deb10u1
2020-04-23 03:03:52 status half-configured patch:amd64 2.7.6-3+deb10u1
2020-04-23 03:03:52 status installed patch:amd64 2.7.6-3+deb10u1
2020-04-23 03:03:53 configure icu-devtools:amd64 63.1-6+deb10u1 <none>
2020-04-23 03:03:53 status unpacked icu-devtools:amd64 63.1-6+deb10u1
2020-04-23 03:03:53 status half-configured icu-devtools:amd64 63.1-6+deb10u1
2020-04-23 03:03:53 status installed icu-devtools:amd64 63.1-6+deb10u1
2020-04-23 03:03:53 configure libgdbm-compat4:amd64 1.18.1-4 <none>
2020-04-23 03:03:53 status unpacked libgdbm-compat4:amd64 1.18.1-4
2020-04-23 03:03:53 status half-configured libgdbm-compat4:amd64 1.18.1-4
2020-04-23 03:03:53 status installed libgdbm-compat4:amd64 1.18.1-4
2020-04-23 03:03:53 configure libpcre2-8-0:amd64 10.32-5 <none>
2020-04-23 03:03:53 status unpacked libpcre2-8-0:amd64 10.32-5
2020-04-23 03:03:53 status half-configured libpcre2-8-0:amd64 10.32-5
2020-04-23 03:03:53 status installed libpcre2-8-0:amd64 10.32-5
2020-04-23 03:03:53 configure libk5crypto3:amd64 1.17-3 <none>
2020-04-23 03:03:53 status unpacked libk5crypto3:amd64 1.17-3
2020-04-23 03:03:53 status half-configured libk5crypto3:amd64 1.17-3
2020-04-23 03:03:53 status installed libk5crypto3:amd64 1.17-3
2020-04-23 03:03:53 configure libperl5.28:amd64 5.28.1-6 <none>
2020-04-23 03:03:53 status unpacked libperl5.28:amd64 5.28.1-6
2020-04-23 03:03:53 status half-configured libperl5.28:amd64 5.28.1-6
2020-04-23 03:03:53 status installed libperl5.28:amd64 5.28.1-6
2020-04-23 03:03:53 configure libmpx2:amd64 8.3.0-6 <none>
2020-04-23 03:03:53 status unpacked libmpx2:amd64 8.3.0-6
2020-04-23 03:03:53 status half-configured libmpx2:amd64 8.3.0-6
2020-04-23 03:03:53 status installed libmpx2:amd64 8.3.0-6
2020-04-23 03:03:53 configure libubsan1:amd64 8.3.0-6 <none>
2020-04-23 03:03:53 status unpacked libubsan1:amd64 8.3.0-6
2020-04-23 03:03:53 status half-configured libubsan1:amd64 8.3.0-6
2020-04-23 03:03:53 status installed libubsan1:amd64 8.3.0-6
2020-04-23 03:03:53 configure zlib1g-dev:amd64 1:1.2.11.dfsg-1 <none>
2020-04-23 03:03:53 status unpacked zlib1g-dev:amd64 1:1.2.11.dfsg-1
2020-04-23 03:03:53 status half-configured zlib1g-dev:amd64 1:1.2.11.dfsg-1
2020-04-23 03:03:53 status installed zlib1g-dev:amd64 1:1.2.11.dfsg-1
2020-04-23 03:03:53 configure libisl19:amd64 0.20-2 <none>
2020-04-23 03:03:53 status unpacked libisl19:amd64 0.20-2
2020-04-23 03:03:53 status half-configured libisl19:amd64 0.20-2
2020-04-23 03:03:53 status installed libisl19:amd64 0.20-2
2020-04-23 03:03:53 configure liblua5.2-0:amd64 5.2.4-1.1+b2 <none>
2020-04-23 03:03:53 status unpacked liblua5.2-0:amd64 5.2.4-1.1+b2
2020-04-23 03:03:53 status half-configured liblua5.2-0:amd64 5.2.4-1.1+b2
2020-04-23 03:03:53 status installed liblua5.2-0:amd64 5.2.4-1.1+b2
2020-04-23 03:03:53 configure libssh2-1:amd64 1.8.0-2.1 <none>
2020-04-23 03:03:53 status unpacked libssh2-1:amd64 1.8.0-2.1
2020-04-23 03:03:53 status half-configured libssh2-1:amd64 1.8.0-2.1
2020-04-23 03:03:53 status installed libssh2-1:amd64 1.8.0-2.1
2020-04-23 03:03:53 configure libkrb5-3:amd64 1.17-3 <none>
2020-04-23 03:03:53 status unpacked libkrb5-3:amd64 1.17-3
2020-04-23 03:03:53 status half-configured libkrb5-3:amd64 1.17-3
2020-04-23 03:03:53 status installed libkrb5-3:amd64 1.17-3
2020-04-23 03:03:53 configure libbinutils:amd64 2.31.1-16 <none>
2020-04-23 03:03:53 status unpacked libbinutils:amd64 2.31.1-16
2020-04-23 03:03:53 status half-configured libbinutils:amd64 2.31.1-16
2020-04-23 03:03:53 status installed libbinutils:amd64 2.31.1-16
2020-04-23 03:03:53 configure cpp-8:amd64 8.3.0-6 <none>
2020-04-23 03:03:53 status unpacked cpp-8:amd64 8.3.0-6
2020-04-23 03:03:53 status half-configured cpp-8:amd64 8.3.0-6
2020-04-23 03:03:53 status installed cpp-8:amd64 8.3.0-6
2020-04-23 03:03:53 configure openssl:amd64 1.1.1d-0+deb10u3 <none>
2020-04-23 03:03:53 status unpacked openssl:amd64 1.1.1d-0+deb10u3
2020-04-23 03:03:53 status half-configured openssl:amd64 1.1.1d-0+deb10u3
2020-04-23 03:03:53 status installed openssl:amd64 1.1.1d-0+deb10u3
2020-04-23 03:03:53 configure readline-common:all 7.0-5 <none>
2020-04-23 03:03:53 status unpacked readline-common:all 7.0-5
2020-04-23 03:03:53 status half-configured readline-common:all 7.0-5
2020-04-23 03:03:53 status installed readline-common:all 7.0-5
2020-04-23 03:03:53 configure libicu-dev:amd64 63.1-6+deb10u1 <none>
2020-04-23 03:03:53 status unpacked libicu-dev:amd64 63.1-6+deb10u1
2020-04-23 03:03:53 status half-configured libicu-dev:amd64 63.1-6+deb10u1
2020-04-23 03:03:53 status installed libicu-dev:amd64 63.1-6+deb10u1
2020-04-23 03:03:53 configure libxml2:amd64 2.9.4+dfsg1-7+b3 <none>
2020-04-23 03:03:53 status unpacked libxml2:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:53 status half-configured libxml2:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:53 status installed libxml2:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:53 configure libcc1-0:amd64 8.3.0-6 <none>
2020-04-23 03:03:53 status unpacked libcc1-0:amd64 8.3.0-6
2020-04-23 03:03:53 status half-configured libcc1-0:amd64 8.3.0-6
2020-04-23 03:03:53 status installed libcc1-0:amd64 8.3.0-6
2020-04-23 03:03:53 configure libjansson-dev:amd64 2.12-1 <none>
2020-04-23 03:03:53 status unpacked libjansson-dev:amd64 2.12-1
2020-04-23 03:03:53 status half-configured libjansson-dev:amd64 2.12-1
2020-04-23 03:03:53 status installed libjansson-dev:amd64 2.12-1
2020-04-23 03:03:53 configure libbrotli-dev:amd64 1.0.7-2 <none>
2020-04-23 03:03:53 status unpacked libbrotli-dev:amd64 1.0.7-2
2020-04-23 03:03:53 status half-configured libbrotli-dev:amd64 1.0.7-2
2020-04-23 03:03:53 status installed libbrotli-dev:amd64 1.0.7-2
2020-04-23 03:03:53 configure liblsan0:amd64 8.3.0-6 <none>
2020-04-23 03:03:53 status unpacked liblsan0:amd64 8.3.0-6
2020-04-23 03:03:53 status half-configured liblsan0:amd64 8.3.0-6
2020-04-23 03:03:53 status installed liblsan0:amd64 8.3.0-6
2020-04-23 03:03:53 configure libitm1:amd64 8.3.0-6 <none>
2020-04-23 03:03:53 status unpacked libitm1:amd64 8.3.0-6
2020-04-23 03:03:53 status half-configured libitm1:amd64 8.3.0-6
2020-04-23 03:03:53 status installed libitm1:amd64 8.3.0-6
2020-04-23 03:03:53 configure libreadline7:amd64 7.0-5 <none>
2020-04-23 03:03:53 status unpacked libreadline7:amd64 7.0-5
2020-04-23 03:03:53 status half-configured libreadline7:amd64 7.0-5
2020-04-23 03:03:53 status installed libreadline7:amd64 7.0-5
2020-04-23 03:03:53 configure gnupg-utils:amd64 2.2.12-1+deb10u1 <none>
2020-04-23 03:03:53 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u1
2020-04-23 03:03:53 status half-configured gnupg-utils:amd64 2.2.12-1+deb10u1
2020-04-23 03:03:53 status installed gnupg-utils:amd64 2.2.12-1+deb10u1
2020-04-23 03:03:53 configure binutils-x86-64-linux-gnu:amd64 2.31.1-16 <none>
2020-04-23 03:03:53 status unpacked binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-04-23 03:03:53 status half-configured binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-04-23 03:03:53 status installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-04-23 03:03:53 configure libtsan0:amd64 8.3.0-6 <none>
2020-04-23 03:03:53 status unpacked libtsan0:amd64 8.3.0-6
2020-04-23 03:03:53 status half-configured libtsan0:amd64 8.3.0-6
2020-04-23 03:03:53 status installed libtsan0:amd64 8.3.0-6
2020-04-23 03:03:53 configure pinentry-curses:amd64 1.1.0-2 <none>
2020-04-23 03:03:53 status unpacked pinentry-curses:amd64 1.1.0-2
2020-04-23 03:03:53 status half-configured pinentry-curses:amd64 1.1.0-2
2020-04-23 03:03:53 status installed pinentry-curses:amd64 1.1.0-2
2020-04-23 03:03:53 configure libncurses-dev:amd64 6.1+20181013-2+deb10u2 <none>
2020-04-23 03:03:53 status unpacked libncurses-dev:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:53 status half-configured libncurses-dev:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:53 status installed libncurses-dev:amd64 6.1+20181013-2+deb10u2
2020-04-23 03:03:53 configure wget:amd64 1.20.1-1.1 <none>
2020-04-23 03:03:53 status unpacked wget:amd64 1.20.1-1.1
2020-04-23 03:03:53 status half-configured wget:amd64 1.20.1-1.1
2020-04-23 03:03:53 status installed wget:amd64 1.20.1-1.1
2020-04-23 03:03:53 configure libpcre3-dev:amd64 2:8.39-12 <none>
2020-04-23 03:03:53 status unpacked libpcre3-dev:amd64 2:8.39-12
2020-04-23 03:03:53 status half-configured libpcre3-dev:amd64 2:8.39-12
2020-04-23 03:03:53 status installed libpcre3-dev:amd64 2:8.39-12
2020-04-23 03:03:53 configure binutils:amd64 2.31.1-16 <none>
2020-04-23 03:03:53 status unpacked binutils:amd64 2.31.1-16
2020-04-23 03:03:53 status half-configured binutils:amd64 2.31.1-16
2020-04-23 03:03:53 status installed binutils:amd64 2.31.1-16
2020-04-23 03:03:53 configure libreadline-dev:amd64 7.0-5 <none>
2020-04-23 03:03:53 status unpacked libreadline-dev:amd64 7.0-5
2020-04-23 03:03:53 status half-configured libreadline-dev:amd64 7.0-5
2020-04-23 03:03:53 status installed libreadline-dev:amd64 7.0-5
2020-04-23 03:03:53 configure liblua5.2-dev:amd64 5.2.4-1.1+b2 <none>
2020-04-23 03:03:53 status unpacked liblua5.2-dev:amd64 5.2.4-1.1+b2
2020-04-23 03:03:53 status half-configured liblua5.2-dev:amd64 5.2.4-1.1+b2
2020-04-23 03:03:53 status installed liblua5.2-dev:amd64 5.2.4-1.1+b2
2020-04-23 03:03:53 configure ca-certificates:all 20190110 <none>
2020-04-23 03:03:53 status unpacked ca-certificates:all 20190110
2020-04-23 03:03:53 status half-configured ca-certificates:all 20190110
2020-04-23 03:03:54 status installed ca-certificates:all 20190110
2020-04-23 03:03:54 status triggers-pending ca-certificates:all 20190110
2020-04-23 03:03:54 configure perl:amd64 5.28.1-6 <none>
2020-04-23 03:03:54 status unpacked perl:amd64 5.28.1-6
2020-04-23 03:03:54 status half-configured perl:amd64 5.28.1-6
2020-04-23 03:03:54 status installed perl:amd64 5.28.1-6
2020-04-23 03:03:54 configure libxml2-dev:amd64 2.9.4+dfsg1-7+b3 <none>
2020-04-23 03:03:54 status unpacked libxml2-dev:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:54 status half-configured libxml2-dev:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:54 status installed libxml2-dev:amd64 2.9.4+dfsg1-7+b3
2020-04-23 03:03:54 configure libgssapi-krb5-2:amd64 1.17-3 <none>
2020-04-23 03:03:54 status unpacked libgssapi-krb5-2:amd64 1.17-3
2020-04-23 03:03:54 status half-configured libgssapi-krb5-2:amd64 1.17-3
2020-04-23 03:03:54 status installed libgssapi-krb5-2:amd64 1.17-3
2020-04-23 03:03:54 configure libdpkg-perl:all 1.19.7 <none>
2020-04-23 03:03:54 status unpacked libdpkg-perl:all 1.19.7
2020-04-23 03:03:54 status half-configured libdpkg-perl:all 1.19.7
2020-04-23 03:03:54 status installed libdpkg-perl:all 1.19.7
2020-04-23 03:03:54 configure libgcc-8-dev:amd64 8.3.0-6 <none>
2020-04-23 03:03:54 status unpacked libgcc-8-dev:amd64 8.3.0-6
2020-04-23 03:03:54 status half-configured libgcc-8-dev:amd64 8.3.0-6
2020-04-23 03:03:54 status installed libgcc-8-dev:amd64 8.3.0-6
2020-04-23 03:03:54 configure cpp:amd64 4:8.3.0-1 <none>
2020-04-23 03:03:54 status unpacked cpp:amd64 4:8.3.0-1
2020-04-23 03:03:54 status half-configured cpp:amd64 4:8.3.0-1
2020-04-23 03:03:54 status installed cpp:amd64 4:8.3.0-1
2020-04-23 03:03:54 configure gpgconf:amd64 2.2.12-1+deb10u1 <none>
2020-04-23 03:03:54 status unpacked gpgconf:amd64 2.2.12-1+deb10u1
2020-04-23 03:03:54 status half-configured gpgconf:amd64 2.2.12-1+deb10u1
2020-04-23 03:03:54 status installed gpgconf:amd64 2.2.12-1+deb10u1
2020-04-23 03:03:54 configure libcurl4:amd64 7.64.0-4+deb10u1 <none>
2020-04-23 03:03:54 status unpacked libcurl4:amd64 7.64.0-4+deb10u1
2020-04-23 03:03:54 status half-configured libcurl4:amd64 7.64.0-4+deb10u1
2020-04-23 03:03:54 status installed libcurl4:amd64 7.64.0-4+deb10u1
2020-04-23 03:03:54 configure gpg:amd64 2.2.12-1+deb10u1 <none>
2020-04-23 03:03:54 status unpacked gpg:amd64 2.2.12-1+deb10u1
2020-04-23 03:03:54 status half-configured gpg:amd64 2.2.12-1+deb10u1
